host_id,host_name,host_location,host_is_superhost,host_neighbourhood,host_listings_count
47328696,"Rowan","Amsterdam, North Holland, Netherlands","f","",1
20142861,"Daniel","Amsterdam, North Holland, Netherlands","f","",1
39503636,"Iris","Amsterdam, North Holland, Netherlands","f","",1
47577960,"Rob","Amsterdam, North Holland, Netherlands","f","",1
6384372,"Rein","Amsterdam, North Holland, Netherlands","f","",1
47634967,"Stefan & Chantal","Amsterdam, North Holland, Netherlands","f","",1
16179046,"Durk","Amsterdam, North Holland, Netherlands","f","",1
47686543,"Marieke","Amsterdam, North Holland, Netherlands","f","",1
26529123,"Johanna-Indigo","Amsterdam, North Holland, Netherlands","f","",1
32657123,"Peyman","Amsterdam, North Holland, Netherlands","f","",1
1812236,"Dianca","Amsterdam, North Holland, Netherlands","f","",1
47817917,"Jonathan","Amsterdam, North Holland, Netherlands","f","",1
47818173,"Sarah","Amsterdam, North Holland, Netherlands","f","",1
47886326,"Eleni","Amsterdam, North Holland, Netherlands","f","",1
46613548,"Konstantin","Amsterdam, North Holland, Netherlands","f","",1
17556142,"Anne-Floor","Amsterdam, North Holland, Netherlands","f","",1
48047515,"Jorn","Amsterdam, North Holland, Netherlands","f","",1
38245513,"Juul","Amsterdam, North Holland, Netherlands","f","",1
48144218,"Paul","Amsterdam, North Holland, Netherlands","f","",1
48236350,"NoÃ«lle","Amsterdam, North Holland, Netherlands","f","",1
48236657,"Inge","Amsterdam, North Holland, Netherlands","f","",1
23033661,"Rajat","Amsterdam, North Holland, Netherlands","f","",1
37262126,"Alexia","Amsterdam, North Holland, Netherlands","f","",1
48479869,"Anne-Jan","Amsterdam, North Holland, Netherlands","f","",1
48490311,"Sabine","Amsterdam, North Holland, Netherlands","f","",1
27847761,"Andrius","Amsterdam, North Holland, Netherlands","f","",1
35889746,"Marieke","Amsterdam, North Holland, Netherlands","f","",1
24396048,"Caterina","Amsterdam, North Holland, Netherlands","f","",1
48601769,"Sylvia","Amsterdam, North Holland, Netherlands","f","",1
35235141,"Liesbet","Amsterdam, North Holland, Netherlands","f","",1
48784588,"Peter","Amsterdam, North Holland, Netherlands","f","",1
35732821,"Jelle","Amsterdam, North Holland, Netherlands","f","",1
7994920,"Tommie","Amsterdam, North Holland, Netherlands","f","",1
48971793,"Maarten","Amsterdam, North Holland, Netherlands","f","",1
2937484,"Tanja","Amsterdam, North Holland, Netherlands","f","",1
49109941,"Marlou","Amsterdam, North Holland, Netherlands","f","",1
20518883,"Robert","Amsterdam, North Holland, Netherlands","f","",1
49267297,"Gerben","Amsterdam, North Holland, Netherlands","f","",1
15004548,"Romy","Amsterdam, North Holland, Netherlands","f","",1
5142564,"Mirella","Amsterdam, North Holland, Netherlands","f","",1
31742573,"Froukje","Amsterdam, North Holland, Netherlands","f","",1
49598933,"Tim","Amsterdam, North Holland, Netherlands","f","",1
24855005,"Karen","Amsterdam, North Holland, Netherlands","f","",1
49621353,"Maxime","Amsterdam, North Holland, Netherlands","f","",1
49622479,"Florentine","Amsterdam, North Holland, Netherlands","f","",1
49629152,"Jannes","Amsterdam, North Holland, Netherlands","f","",1
49629206,"Pauline","Amsterdam, North Holland, Netherlands","f","",1
9752457,"Juan","Amsterdam, North Holland, Netherlands","f","",1
43478972,"Charlotte","Amsterdam, North Holland, Netherlands","f","",1
36129163,"Giorgos","Amsterdam, North Holland, Netherlands","f","",1
2503008,"Manon","Amsterdam, North Holland, Netherlands","f","",1
41077999,"Sarah","Amsterdam, North Holland, Netherlands","f","",1
26487892,"Kiene","Amsterdam, North Holland, Netherlands","f","",1
30427318,"Thomas","Amsterdam, North Holland, Netherlands","f","",1
20660883,"Nancy","Amsterdam, North Holland, Netherlands","f","",1
1219810,"Anouk And Chris","Amsterdam, North Holland, Netherlands","f","",1
4202340,"Ron","Amsterdam, North Holland, Netherlands","f","",1
14895611,"Joep","Amsterdam, North Holland, Netherlands","f","",1
49954026,"Kevin","Amsterdam, North Holland, Netherlands","f","",1
49991248,"Lucie","Amsterdam, North Holland, Netherlands","f","",1
50177035,"Marlous","Amsterdam, North Holland, Netherlands","f","",1
50189454,"Oskar G.T.","Amsterdam, North Holland, Netherlands","f","",1
50212950,"Maaike","Amsterdam, North Holland, Netherlands","f","",1
44776873,"Suzanne","Amsterdam, North Holland, Netherlands","f","",1
934348,"Clynn","Amsterdam, North Holland, Netherlands","f","",1
50228985,"Jonas","Amsterdam, North Holland, Netherlands","f","",1
25548006,"Sophie","Amsterdam, North Holland, Netherlands","f","",1
50739144,"Miranda","Amsterdam, North Holland, Netherlands","f","",1
38425445,"Alba & Jan","Amsterdam, North Holland, Netherlands","f","",1
51015890,"Boris","Amsterdam, North Holland, Netherlands","f","",1
51019812,"Kiki","Amsterdam, North Holland, Netherlands","f","",1
49763572,"Emilie","Amsterdam, North Holland, Netherlands","f","",1
2696219,"Danielle","Amsterdam, North Holland, Netherlands","f","",1
51392731,"Ali","Amsterdam, North Holland, Netherlands","f","",1
31777399,"Lotte","Amsterdam, North Holland, Netherlands","f","",1
5459946,"Kara","Amsterdam, North Holland, Netherlands","f","",1
51487367,"Veronica","Amsterdam, North Holland, Netherlands","f","",1
20254424,"Lara","Amsterdam, North Holland, Netherlands","f","",1
51516972,"Stephen","Amsterdam, North Holland, Netherlands","f","",1
49171940,"Melanie","Amsterdam, North Holland, Netherlands","f","",1
27251842,"Tom","Amsterdam, North Holland, Netherlands","f","",1
42969970,"Mitchell","Amsterdam, North Holland, Netherlands","f","",1
7082567,"Rick","Amsterdam, North Holland, Netherlands","f","",1
51946366,"Nina","Amsterdam, North Holland, Netherlands","f","",1
32936034,"Stein","Amsterdam, North Holland, Netherlands","f","",1
52020496,"Rogier","Amsterdam, North Holland, Netherlands","f","",1
52046433,"Sabrina","Amsterdam, North Holland, Netherlands","f","",1
29106662,"Lilly","Amsterdam, North Holland, Netherlands","f","",1
44636572,"Chantal","Amsterdam, North Holland, Netherlands","f","",1
33887588,"Marc","Amsterdam, North Holland, Netherlands","f","",1
43003215,"Gemma","Amsterdam, North Holland, Netherlands","f","",1
34760519,"Didi","Amsterdam, North Holland, Netherlands","f","",1
52851370,"Rob","Amsterdam, North Holland, Netherlands","f","",1
49846186,"Marius","Amsterdam, North Holland, Netherlands","f","",1
52912588,"Kim","Amsterdam, North Holland, Netherlands","f","",1
31952815,"Stijn","Amsterdam, North Holland, Netherlands","f","",1
53282985,"Eline","Amsterdam, North Holland, Netherlands","f","",1
9025314,"Inge","Amsterdam, North Holland, Netherlands","f","",1
53313217,"Tim","Amsterdam, North Holland, Netherlands","f","",1
35092820,"Felicia","Amsterdam, North Holland, Netherlands","f","",1
16302593,"Sana-Roc","Amsterdam, North Holland, Netherlands","f","",1
53402018,"Shannice","Amsterdam, North Holland, Netherlands","f","",1
39358934,"Oceane","Amsterdam, North Holland, Netherlands","f","",1
31846441,"Ylva","Amsterdam, North Holland, Netherlands","f","",1
10844398,"Ozlem","Amsterdam, North Holland, Netherlands","f","",1
12116126,"Michiel","Amsterdam, North Holland, Netherlands","f","",1
54051674,"Evelyn","Amsterdam, North Holland, Netherlands","f","",1
17063012,"Jori","Amsterdam, North Holland, Netherlands","f","",1
857406,"Danielle","Amsterdam, North Holland, Netherlands","f","",1
46274703,"Janeez","Amsterdam, North Holland, Netherlands","f","",1
16739127,"Martijn","Amsterdam, North Holland, Netherlands","f","",1
54168320,"Maaike","Amsterdam, North Holland, Netherlands","f","",1
24694864,"Max","Amsterdam, North Holland, Netherlands","f","",1
32839615,"Jos","Amsterdam, North Holland, Netherlands","f","",1
25338916,"Michelle","Amsterdam, North Holland, Netherlands","f","",1
19214363,"Samantha","Amsterdam, North Holland, Netherlands","f","",1
5649261,"Nienke","Amsterdam, North Holland, Netherlands","f","",1
47009876,"Siem","Amsterdam, North Holland, Netherlands","f","",1
55384011,"Emre","Amsterdam, North Holland, Netherlands","f","",1
29582869,"Wouter En Marjan","Amsterdam, North Holland, Netherlands","f","",1
26188418,"Tim","Amsterdam, North Holland, Netherlands","f","",1
55883768,"Stefan","Amsterdam, North Holland, Netherlands","f","",1
55895809,"DorothÃ©e","Amsterdam, North Holland, Netherlands","f","",1
54533162,"Andries","Amsterdam, North Holland, Netherlands","f","",1
56041576,"Henkjan","Amsterdam, North Holland, Netherlands","f","",1
52650276,"Ebubekir","Amsterdam, North Holland, Netherlands","f","",1
33354878,"Doug & Mio","Amsterdam, North Holland, Netherlands","f","",1
20964937,"Juliette","Amsterdam, North Holland, Netherlands","f","",1
29746623,"Joris","Amsterdam, North Holland, Netherlands","f","",1
56874120,"Mandy","Amsterdam, North Holland, Netherlands","f","",1
56918032,"Koos","Amsterdam, North Holland, Netherlands","f","",1
56965840,"Michiel","Amsterdam, North Holland, Netherlands","f","",1
57297252,"Jeroen","Amsterdam, North Holland, Netherlands","f","",1
20773372,"Yu","Amsterdam, North Holland, Netherlands","f","",1
57507091,"Roxane","Amsterdam, North Holland, Netherlands","f","",1
3421572,"Wing","Amsterdam, North Holland, Netherlands","f","",1
40623324,"Renee","Amsterdam, North Holland, Netherlands","f","",1
34203893,"Daniela","Amsterdam, North Holland, Netherlands","f","",1
16039854,"Frans","Amsterdam, North Holland, Netherlands","f","",1
58032493,"Sietze","Amsterdam, North Holland, Netherlands","f","",1
7524088,"Alexander","Amsterdam, North Holland, Netherlands","f","",1
23901564,"Omar","Amsterdam, North Holland, Netherlands","f","",1
58563168,"Ilse","Amsterdam, North Holland, Netherlands","f","",1
58568686,"Sadi","Amsterdam, North Holland, Netherlands","f","",1
58669454,"Olivier","Amsterdam, North Holland, Netherlands","f","",1
37253702,"Lodewijk","Amsterdam, North Holland, Netherlands","f","",1
58710677,"Wilmer","Amsterdam, North Holland, Netherlands","f","",1
49346992,"Jordi","Amsterdam, North Holland, Netherlands","f","",1
39960021,"Shyam","Amsterdam, North Holland, Netherlands","f","",1
58307157,"Romee","Amsterdam, North Holland, Netherlands","f","",1
28850664,"Douwe","Amsterdam, North Holland, Netherlands","f","",1
59741426,"Renate","Amsterdam, North Holland, Netherlands","f","",1
57154311,"Bob","Amsterdam, North Holland, Netherlands","f","",1
3694517,"Marijke","Amsterdam, North Holland, Netherlands","f","",1
60029903,"Annabel","Amsterdam, North Holland, Netherlands","f","",1
60510703,"Sandra","Amsterdam, North Holland, Netherlands","f","",1
15262175,"Jeffrey","Amsterdam, North Holland, Netherlands","f","",1
2030712,"Georgi","Amsterdam, North Holland, Netherlands","f","",1
6898966,"Thijs","Amsterdam, North Holland, Netherlands","f","",1
40148817,"Teunis","Amsterdam, North Holland, Netherlands","f","",1
60858843,"Esther","Amsterdam, North Holland, Netherlands","f","",1
36332297,"Annick","Amsterdam, North Holland, Netherlands","f","",1
6400780,"Marjolein","Amsterdam, North Holland, Netherlands","f","",1
60914837,"Ronan","Amsterdam, North Holland, Netherlands","f","",1
60991065,"Andy","Amsterdam, North Holland, Netherlands","f","",1
48582599,"Gang","Amsterdam, North Holland, Netherlands","f","",1
14261830,"Nienke","Amsterdam, North Holland, Netherlands","f","",1
40788106,"Jolanda","Amsterdam, North Holland, Netherlands","f","",1
61369218,"Nina","Amsterdam, North Holland, Netherlands","f","",1
61370527,"Joey","Amsterdam, North Holland, Netherlands","f","",1
31565954,"Jean","Amsterdam, North Holland, Netherlands","f","",1
60019409,"Roland","Amsterdam, North Holland, Netherlands","f","",1
54031948,"Carolien","Amsterdam, North Holland, Netherlands","f","",1
61749423,"Ernesto","Amsterdam, North Holland, Netherlands","f","",1
20398967,"Laurens","Amsterdam, North Holland, Netherlands","f","",1
62104010,"Ziggy","Amsterdam, North Holland, Netherlands","f","",1
59740634,"Niels","Amsterdam, North Holland, Netherlands","f","",1
8696325,"Asif","Amsterdam, North Holland, Netherlands","f","",1
34170733,"Dirk","Amsterdam, North Holland, Netherlands","f","",1
33299938,"Christiaan","Amsterdam, North Holland, Netherlands","f","",1
62416999,"Tim","Amsterdam, North Holland, Netherlands","f","",1
62524054,"Luxury Suites Sarphatihouse","Amsterdam, North Holland, Netherlands","f","",1
59178223,"Dirk","Amsterdam, North Holland, Netherlands","f","",1
62306884,"Brannie","Amsterdam, North Holland, Netherlands","f","",1
61777518,"Xander","Amsterdam, North Holland, Netherlands","f","",1
62904866,"Olivier","Amsterdam, North Holland, Netherlands","f","",1
5317285,"Alejandra","Amsterdam, North Holland, Netherlands","f","",1
4125856,"Jonna","Amsterdam, North Holland, Netherlands","f","",1
63068142,"Vera","Amsterdam, North Holland, Netherlands","f","",1
33931671,"Petra","Amsterdam, North Holland, Netherlands","f","",1
63186522,"Carli","Amsterdam, North Holland, Netherlands","f","",1
63408411,"Bernadette","Amsterdam, North Holland, Netherlands","f","",1
20072199,"Kirill","Amsterdam, North Holland, Netherlands","f","",1
27271191,"Noah","Amsterdam, North Holland, Netherlands","f","",1
27420320,"Elke","Amsterdam, North Holland, Netherlands","f","",1
19240762,"Julie","Amsterdam, North Holland, Netherlands","f","",1
63767139,"Thijs","Amsterdam, North Holland, Netherlands","f","",1
34498766,"LotteThijs","Amsterdam, North Holland, Netherlands","f","",1
1878355,"Guusje","Amsterdam, North Holland, Netherlands","f","",1
9657216,"Jacqueline","Amsterdam, North Holland, Netherlands","f","",1
64378362,"Harmen","Amsterdam, North Holland, Netherlands","f","",1
34267211,"Irene","Amsterdam, North Holland, Netherlands","f","",1
64432465,"Sandra","Amsterdam, North Holland, Netherlands","f","",1
61642263,"Anne-Fay","Amsterdam, North Holland, Netherlands","f","",1
64493562,"Josje","Amsterdam, North Holland, Netherlands","f","",1
38265083,"Jojanneke","Amsterdam, North Holland, Netherlands","f","",1
31031995,"Reinoud","Amsterdam, North Holland, Netherlands","f","",1
21965065,"Mathijs","Amsterdam, North Holland, Netherlands","f","",1
44984466,"Omar","Amsterdam, North Holland, Netherlands","f","",1
31639736,"Dorine","Amsterdam, North Holland, Netherlands","f","",1
57243420,"Marike","Amsterdam, North Holland, Netherlands","f","",1
65346045,"Bianca","Amsterdam, North Holland, Netherlands","f","",1
10311989,"Suzan","Amsterdam, North Holland, Netherlands","f","",1
21436536,"Dagmar","Amsterdam, North Holland, Netherlands","f","",1
65452477,"Bas","Amsterdam, North Holland, Netherlands","f","",1
2921623,"Martijn","Amsterdam, North Holland, Netherlands","f","",1
40055552,"Maron","Amsterdam, North Holland, Netherlands","f","",1
50645835,"Nyncke","Amsterdam, North Holland, Netherlands","f","",1
46407801,"Pete","Amsterdam, North Holland, Netherlands","f","",1
9426182,"Charles","Amsterdam, North Holland, Netherlands","f","",1
10803797,"Eva","Amsterdam, North Holland, Netherlands","f","",1
42658693,"Peter","Amsterdam, North Holland, Netherlands","f","",1
65718236,"Maryan","Amsterdam, North Holland, Netherlands","f","",1
43496077,"Ellen","Amsterdam, North Holland, Netherlands","f","",1
66001081,"Katia","Amsterdam, North Holland, Netherlands","f","",1
65010888,"Rose","Amsterdam, North Holland, Netherlands","f","",1
37201743,"Justin","Amsterdam, North Holland, Netherlands","f","",1
64206728,"D.","Amsterdam, North Holland, Netherlands","f","",1
39833971,"Regina & Eric","Amsterdam, North Holland, Netherlands","f","",1
66077572,"Thijmen & Jori","Amsterdam, North Holland, Netherlands","f","",1
43839631,"Marie Rosenkrantz","Amsterdam, North Holland, Netherlands","f","",1
46133256,"Peter","Amsterdam, North Holland, Netherlands","f","",1
66189059,"Rutger","Amsterdam, North Holland, Netherlands","f","",1
64847251,"Iris","Amsterdam, North Holland, Netherlands","f","",1
66550676,"Jan","Amsterdam, North Holland, Netherlands","f","",1
14032732,"Femke","Amsterdam, North Holland, Netherlands","f","",1
7723490,"Tessa","Amsterdam, North Holland, Netherlands","f","",1
35798290,"Cor","Amsterdam, North Holland, Netherlands","f","",1
66930853,"Jorne","Amsterdam, North Holland, Netherlands","f","",1
